x,1,2,3
2.78093,0.00000,0.00000,0.00174
2.78193,0.00000,0.00000,0.00172
2.78293,0.00000,0.00000,0.00170
2.78393,0.00000,0.00000,0.00167
2.78493,0.00000,0.00000,0.00164
2.78593,0.00000,0.00000,0.00162
2.78693,0.00000,0.00000,0.00160
2.78793,0.00000,0.00000,0.00157
2.78893,0.00000,0.00000,0.00155
2.78993,0.00000,0.00000,0.00153
2.79093,0.00000,0.00000,0.00151
2.79193,0.00000,0.00000,0.00149
2.79293,0.00000,0.00000,0.00147
2.79393,0.00000,0.00000,0.00145
2.79493,0.00000,0.00000,0.00142
2.79593,0.00000,0.00000,0.00140
2.79693,0.00000,0.00000,0.00139
2.79793,0.00000,0.00000,0.00136
2.79893,0.00000,0.00000,0.00134
2.79993,0.00000,0.00000,0.00132
2.80093,0.00000,0.00000,0.00130
2.80193,0.00000,0.00000,0.00128
2.80293,0.00000,0.00000,0.00126
2.80393,0.00000,0.00000,0.00124
2.80493,0.00000,0.00000,0.00122
2.80594,0.00000,0.00000,0.00120
2.80694,0.00000,0.00000,0.00119
2.80794,0.00000,0.00000,0.00117
2.80894,0.00000,0.00000,0.00115
2.80994,0.00000,0.00000,0.00113
2.81094,0.00000,0.00000,0.00112
2.81194,0.00000,0.00000,0.00110
2.81294,0.00000,0.00000,0.00108
2.81394,0.00000,0.00000,0.00107
2.81494,0.00000,0.00000,0.00105
2.81594,0.00000,0.00000,0.00103
2.81694,0.00000,0.00000,0.00102
2.81794,0.00000,0.00000,0.00100
2.81894,0.00000,0.00000,0.00099
2.81994,0.00000,0.00000,0.00097
2.82094,0.00000,0.00000,0.00095
2.82194,0.00000,0.00000,0.00094
2.82294,0.00000,0.00000,0.00092
2.82394,0.00000,0.00000,0.00090
2.82494,0.00000,0.00000,0.00089
2.82594,0.00000,0.00000,0.00087
2.82694,0.00000,0.00000,0.00086
2.82794,0.00000,0.00000,0.00085
2.82894,0.00000,0.00000,0.00083
2.82994,0.00000,0.00000,0.00082
2.83094,0.00000,0.00000,0.00080
2.83194,0.00000,0.00000,0.00079
2.83294,0.00000,0.00000,0.00078
2.83394,0.00000,0.00000,0.00076
2.83494,0.00000,0.00000,0.00075
2.83595,0.00000,0.00000,0.00074
2.83695,0.00000,0.00000,0.00072
2.83795,0.00000,0.00000,0.00071
2.83895,0.00000,0.00000,0.00070
2.83995,0.00000,0.00000,0.00069
2.84095,0.00000,0.00000,0.00067
2.84195,0.00000,0.00000,0.00066
2.84295,0.00000,0.00000,0.00065
2.84395,0.00000,0.00000,0.00063
2.84495,0.00000,0.00000,0.00062
2.84595,0.00000,0.00000,0.00061
2.84695,0.00000,0.00000,0.00060
2.84795,0.00000,0.00000,0.00059
2.84895,0.00000,0.00000,0.00058
2.84995,0.00000,0.00000,0.00057
2.85095,0.00000,0.00000,0.00056
2.85195,0.00000,0.00000,0.00055
2.85295,0.00000,0.00000,0.00054
2.85395,0.00000,0.00000,0.00053
2.85495,0.00000,0.00000,0.00051
2.85595,0.00000,0.00000,0.00050
2.85695,0.00000,0.00000,0.00049
2.85795,0.00000,0.00000,0.00048
2.85895,0.00000,0.00000,0.00047
2.85995,0.00000,0.00000,0.00046
2.86095,0.00000,0.00000,0.00045
2.86195,0.00000,0.00000,0.00044
2.86295,0.00000,0.00000,0.00043
2.86395,0.00000,0.00000,0.00042
2.86495,0.00000,0.00000,0.00041
2.86596,0.00000,0.00000,0.00040
2.86696,0.00000,0.00000,0.00039
2.86796,0.00000,0.00000,0.00039
2.86896,0.00000,0.00000,0.00038
2.86996,0.00000,0.00000,0.00037
2.87096,0.00000,0.00000,0.00036
2.87196,0.00000,0.00000,0.00036
2.87296,0.00000,0.00000,0.00035
2.87396,0.00000,0.00000,0.00034
2.87496,0.00000,0.00000,0.00033
2.87596,0.00000,0.00000,0.00032
2.87696,0.00000,0.00000,0.00031
2.87796,0.00000,0.00000,0.00031
2.87896,0.00000,0.00000,0.00030
2.87996,0.00000,0.00000,0.00029
2.88096,0.00000,0.00000,0.00028
2.88196,0.00000,0.00000,0.00028
2.88296,0.00000,0.00000,0.00027
2.88396,0.00000,0.00000,0.00026
2.88496,0.00000,0.00000,0.00026
2.88596,0.00000,0.00000,0.00025
2.88696,0.00000,0.00000,0.00024
2.88796,0.00000,0.00000,0.00024
2.88896,0.00000,0.00000,0.00023
2.88996,0.00000,0.00000,0.00022
2.89096,0.00000,0.00000,0.00022
2.89196,0.00000,0.00000,0.00021
2.89296,0.00000,0.00000,0.00020
2.89396,0.00000,0.00000,0.00020
2.89496,0.00000,0.00000,0.00019
2.89597,0.00000,0.00000,0.00019
2.89697,0.00000,0.00000,0.00018
2.89797,0.00000,0.00000,0.00018
2.89897,0.00000,0.00000,0.00017
2.89997,0.00000,0.00000,0.00017
2.90097,0.00000,0.00000,0.00016
2.90197,0.00000,0.00000,0.00016
2.90297,0.00000,0.00000,0.00015
2.90397,0.00000,0.00000,0.00015
2.90497,0.00000,0.00000,0.00014
2.90597,0.00000,0.00000,0.00014
2.90697,0.00000,0.00000,0.00013
2.90797,0.00000,0.00000,0.00013
2.90897,0.00000,0.00000,0.00012
2.90997,0.00000,0.00000,0.00012
2.91097,0.00000,0.00000,0.00012
2.91197,0.00000,0.00000,0.00011
2.91297,0.00000,0.00000,0.00011
2.91397,0.00000,0.00000,0.00010
2.91497,0.00000,0.00000,0.00010
2.91597,0.00000,0.00000,0.00009
2.91697,0.00000,0.00000,0.00009
2.91797,0.00000,0.00000,0.00009
2.91897,0.00000,0.00000,0.00008
2.91997,0.00000,0.00000,0.00008
2.92097,0.00000,0.00000,0.00008
2.92197,0.00000,0.00000,0.00008
2.92297,0.00000,0.00000,0.00007
2.92397,0.00000,0.00000,0.00007
2.92497,0.00000,0.00000,0.00007
2.92598,0.00000,0.00000,0.00007
2.92698,0.00000,0.00000,0.00006
2.92798,0.00000,0.00000,0.00006
2.92898,0.00000,0.00000,0.00006
2.92998,0.00000,0.00000,0.00006
2.93098,0.00000,0.00000,0.00005
2.93198,0.00000,0.00000,0.00005
2.93298,0.00000,0.00000,0.00005
2.93398,0.00000,0.00000,0.00005
2.93498,0.00000,0.00000,0.00004
2.93598,0.00000,0.00000,0.00004
2.93698,0.00000,0.00000,0.00004
2.93798,0.00000,0.00000,0.00004
2.93898,0.00000,0.00000,0.00004
2.93998,0.00000,0.00000,0.00004
2.94098,0.00000,0.00000,0.00003
2.94198,0.00000,0.00000,0.00003
2.94298,0.00000,0.00000,0.00003
2.94398,0.00000,0.00000,0.00003
2.94498,0.00000,0.00000,0.00003
2.94598,0.00000,0.00000,0.00003
2.94698,0.00000,0.00000,0.00002
2.94798,0.00000,0.00000,0.00002
2.94898,0.00000,0.00000,0.00002
2.94998,0.00000,0.00000,0.00002
2.95098,0.00000,0.00000,0.00002
2.95198,0.00000,0.00000,0.00002
2.95298,0.00000,0.00000,0.00002
2.95398,0.00000,0.00000,0.00002
2.95498,0.00000,0.00000,0.00001
2.95599,0.00000,0.00000,0.00001
2.95699,0.00000,0.00000,0.00001
2.95799,0.00000,0.00000,0.00001
2.95899,0.00000,0.00000,0.00001
2.95999,0.00000,0.00000,0.00001
2.96099,0.00000,0.00000,0.00001
2.96199,0.00000,0.00000,0.00001
2.96299,0.00000,0.00000,0.00001
2.96399,0.00000,0.00000,0.00001
2.96499,0.00000,0.00000,0.00001
2.96599,0.00000,0.00000,0.00001
2.96699,0.00000,0.00000,0.00001
2.96799,0.00000,0.00000,0.00001
2.96899,0.00000,0.00000,0.00001
2.96999,0.00000,0.00000,0.00000
2.97099,0.00000,0.00000,0.00000
2.97199,0.00000,0.00000,0.00000
2.97299,0.00000,0.00000,0.00000
2.97399,0.00000,0.00000,0.00000
2.97499,0.00000,0.00000,0.00000
2.97599,0.00000,0.00000,0.00000
2.97699,0.00000,0.00000,0.00000
2.97799,0.00000,0.00000,0.00000
2.97899,0.00000,0.00000,0.00000
2.97999,0.00000,0.00000,0.00000
2.98099,0.00000,0.00000,0.00000
2.98199,0.00000,0.00000,0.00000
2.98299,0.00000,0.00000,0.00000
2.98399,0.00000,0.00000,0.00000
2.98499,0.00000,0.00000,0.00000
2.98600,0.00000,0.00000,0.00000
2.98700,0.00000,0.00000,0.00000
2.98800,0.00000,0.00000,0.00000
2.98900,0.00000,0.00000,0.00000
2.99000,0.00000,0.00000,0.00000
2.99100,0.00000,0.00000,0.00000
2.99200,0.00000,0.00000,0.00000
2.99300,0.00000,0.00000,0.00000
2.99400,0.00000,0.00000,0.00000
2.99500,0.00000,0.00000,0.00000
2.99600,0.00000,0.00000,0.00000
2.99700,0.00000,0.00000,0.00000
2.99800,0.00000,0.00000,0.00000
2.99900,0.00000,0.00000,0.00000
3.00000,0.00000,0.00000,0.00000
